Site_ID,Site_Name,Country,Latitude,Longitude,Phytogeographic_Zone,Phytogeographic_Zone1,Temperature_Humidity,Subregion,Lab_ID,CRA,Error,d13C,Material,Species,Context,Site_Function,Period,Culture,Comments,Classes,Reliability_Class,Exclusion_Reason,Reliability_SPD,Reliability_Aoristic,References,Radon_B,PPND,CalPal,CONTEXT,NERD,p3k14C,
378,Ramla mall,Israel ,31.92798,34.87164,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2775,410,40,-22.9,Charcoal,Quercus calliprinos (Kermes Oak),"Sq B10, L 158, B 1424 ; ",,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
378,Ramla mall,Israel ,31.92798,34.87164,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2776,580,35,-22.5,Charcoal,Quercus calliprinos (Kermes Oak),L 209 B 073 ; ,,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
378,Ramla mall,Israel ,31.92798,34.87164,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2777,710,55,-8.6,Eggshell,Chicken,"Area A, Sq C/H11/12, L 192, 413 B 1627, 1661 ; ",,Historical period,Historical period,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Segal & Carmi 2004,,,,,,,
378,Ramla mall,Israel ,31.92798,34.87164,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2769,945,35,-21.3,Olive pits,Olea europaea,"Area A Square H11, 412, L 185, B 1560 ; ",,Historical period,Historical period,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Segal & Carmi 2004,,,,,,,
378,Ramla mall,Israel ,31.92798,34.87164,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2773,1050,40,-22.3,Charcoal,Quercus calliprinos (Kermes Oak),"Area A, L 230, B 2190 ; ",,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
378,Ramla mall,Israel ,31.92798,34.87164,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2772,1155,25,-22.5,Charcoal,Arbutus andrachne ,"Area A, Sq C11, L 408, B 1673 ; ",,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
378,Ramla mall,Israel ,31.92798,34.87164,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2771,1165,25,-22.6,Olive pits,Olea europaea,"Area A, Square 152, L 257, B 2277 ; ",,Historical period,Historical period,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Segal & Carmi 2004,,,,,,,
378,Ramla mall,Israel ,31.92798,34.87164,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2770,1175,25,-22.6,Charcoal,Arbutus andrachne ,"Area A, L 259, B 2299 ; ",,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
378,Ramla mall,Israel ,31.92798,34.87164,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2774,500,110,-23.7,Charcoal,Quercus ithaburensis ,"Area A, L 244? B 2246 ; ",,Historical period,Historical period,,TIA,Outlier #1c,Error value > 10% CRA,No,No,Segal & Carmi 2004,,,,,,,
378,Ramla mall,Israel ,31.92798,34.87164,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2784,605,20,-22,Charcoal/olive pits,Unspecified,"L 185, B 1577 ; ",,Historical period,Historical period,,Mixed materials,Outlier #1d,mixed 14C reservoirs,No,No,Segal & Carmi 2004,,,,,,,
378,"Ramla, The Shoftim Compound",Israel ,31.92798,34.87164,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2457,1005,45,-20.1,Charcoal,Olive pits,"Area G, L 687 ; ",,Unspecified,Error,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Segal & Carmi 2004,,,,,,,
378,"Ramla, The Shoftim Compound",Israel ,31.92798,34.87164,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2460,1145,40,-20.7,Olive pits,Olea europaea,Area G ; ,,Historical period,Historical period,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Segal & Carmi 2004,,,,,,,
378,"Ramla, The Shoftim Compound",Israel ,31.92798,34.87164,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2462,112,0,-21.9,Charcoal/olive pits,Unspecified,Area G ; ,,Historical period,Historical period,,Mixed materials,Outlier #2a,Unspecified error value,No,No,Segal & Carmi 2004,,,,,,,
378,"Ramla, The Shoftim Compound",Israel ,31.92798,34.87164,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2459,1100,40,-20,Organic matter,Unspecified,"Area G, wall 152 ; ",,Historical period,Historical period,,TSL,Class 1a,Short-lived terrestrial material,No,No,Segal & Carmi 2004,,,,,,,
378,"Ramla, The Shoftim Compound",Israel ,31.92798,34.87164,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2461,1110,40,(-20.7),Charcoal/olive pits,Unspecified,"Area G, wall 177 ; ",,Historical period,Historical period,,Mixed materials,Outlier #1d,mixed 14C reservoirs,No,No,Segal & Carmi 2004,,,,,,,
378,"Ramla, The Shoftim Compound",Israel ,31.92798,34.87164,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2458,1265,40,-19.8,Charcoal/olive pits,Unspecified,"Area K, wall 308 ; ",,Historical period,Historical period,,Mixed materials,Outlier #1d,mixed 14C reservoirs,No,No,Segal & Carmi 2004,,,,,,,
379,Ramon I (Makhtesh Ramon),Israel,30.61529,34.88449,Saharo-Arabian,Saharo-Arabian,Arid,Negev,NA (IAA-2013-9111),0,0,,Textile,Unspecified,Unspecified ,,Early Bronze Age,EBA II,,TSL,Outlier #2a,Unspecified CRA / error,No,No,Shamir & Rosen 2015  ,,,,,,,
379,Ramon I (Makhtesh Ramon),Israel,30.61529,34.88449,Saharo-Arabian,Saharo-Arabian,Arid,Negev,NA (IAA-2013-9112),0,0,,Textile,Unspecified,Unspecified ,,Early Bronze Age,EBA II,,TSL,Outlier #2a,Unspecified CRA / error,No,No,Shamir & Rosen 2015  ,,,,,X,X,
379,Ramon I (Makhtesh Ramon),Israel,30.61529,34.88449,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RTT-5732 (IAA-2013-9110),0,0,,Textile,Unspecified,Unspecified ,,Early Bronze Age,EBA II,,TSL,Outlier #2a,Unspecified CRA / error,No,No,Shamir & Rosen 2015  ,,,,,,,
379,Ramon I (Makhtesh Ramon),Israel,30.61529,34.88449,Saharo-Arabian,Saharo-Arabian,Arid,Negev,IEMAE-1319,6050,118,,Charcoal/plants,Unspecified,"Bottom layer, sheep/goat dung (domesticals) ;  Layer VIII ; ",,Pottery Neolithic,Late PN,,Mixed materials,Outlier #1d,mixed 14C reservoirs,No,No,Rosen et al. 2005  ,,,,,,,
380,Ramot ,Israel,31.80336,35.19438,Mediterranean,Mediterranean,Mesic,CentralHills,ETH-8828,5715,75,,Unspecified,Unspecified,Unspecified ,,Early Epipaleolithic,Besorian,,Unspecified,Outlier #1b,Intrusive material,No,No,Banning 2007; Levy & Burton 2006  ,,,,,X,,
380,"Ramot Forest, Jerusalem",Israel,31.80336,35.19438,Mediterranean,Mediterranean,Mesic,CentralHills,RT-2214,0,0,-21.5,Stones,Olea europaea,"Area 4A ; Locus 18, Basket 48 ; ",,Unspecified,Unspecified,,TSL,Outlier #2a,Unspecified CRA / error,No,No,Segal & Carmi 1996  ,,,,,,,
381,Raqefet cave ,Israel,32.65000,35.08000,Mediterranean,Mediterranean,Mesic,CoastalPlain,RTK-6638,10320,115,,"Bone, collagen",Human,Locus 3 ; Homo 28 ; ,Cave,Late Epipaleolithic,Late Natufian,,TSL,Outlier #3c,Coastal samples: Potential marine contribution to diet,No,No,Barzilai et al. 2017,,,,,X,,
381,Raqefet cave ,Israel,32.65000,35.08000,Mediterranean,Mediterranean,Mesic,CoastalPlain,RTK-6607,11405,120,,"Bone, collagen",Human,Locus 3 ; Homo 18 ; ,Cave,Late Epipaleolithic,Late Natufian,,TSL,Outlier #3c,Coastal samples: Potential marine contribution to diet,No,No,Barzilai et al. 2017,,,,,X,,
381,Raqefet cave ,Israel,32.65000,35.08000,Mediterranean,Mediterranean,Mesic,CoastalPlain,RTK-6540,11540,120,,"Bone, collagen",Human,Locus 3 ; Homo 19 ; ,Cave,Late Epipaleolithic,Late Natufian,,TSL,Outlier #3c,Coastal samples: Potential marine contribution to diet,No,No,Barzilai et al. 2017,,,,,X,,
381,Raqefet cave ,Israel,32.65000,35.08000,Mediterranean,Mediterranean,Mesic,CoastalPlain,RTK-6480,11725,125,,"Bone, collagen",Human,Unspecified ,Cave,Late Epipaleolithic,Late Natufian,,TSL,Outlier #3c,Coastal samples: Potential marine contribution to diet,No,No,Barzilai et al. 2017,,,,,X,,
381,Raqefet cave ,Israel,32.65000,35.08000,Mediterranean,Mediterranean,Mesic,CoastalPlain,RTK-6541,11790,125,,"Bone, collagen",Human,Locus 1 ; Homo 9 ; ,Cave,Late Epipaleolithic,Late Natufian,,TSL,Outlier #3c,Coastal samples: Potential marine contribution to diet,No,No,Barzilai et al. 2017,,,,,X,,
381,Raqefet cave ,Israel,32.65000,35.08000,Mediterranean,Mediterranean,Mesic,CoastalPlain,RTK-6481,11995,125,,"Bone, collagen",Human,Locus 1 ; Homo 15 ; ,Cave,Late Epipaleolithic,Late Natufian,,TSL,Outlier #3c,Coastal samples: Potential marine contribution to diet,No,No,Barzilai et al. 2017,,,,,X,,
381,Raqefet cave ,Israel,32.65000,35.08000,Mediterranean,Mediterranean,Mesic,CoastalPlain,RTK-6479,11155,70,,Charcoal,Prunus,Locus 1 ; Homo 9 ; ,Cave,Late Epipaleolithic,Late Natufian,,TIA,Class 3a,Inbuilt-age,Yes,No,Barzilai et al. 2017,,,,,X,,
381,Raqefet cave ,Israel,32.65000,35.08000,Mediterranean,Mediterranean,Mesic,CoastalPlain,RTK-6798.1,11402,83,,Charcoal,Prunus,Locus 3 ; ,Cave,Late Epipaleolithic,Late Natufian,,TIA,Class 3a,Inbuilt-age,Yes,No,Barzilai et al. 2017,,,,,X,,
381,Raqefet cave ,Israel,32.65000,35.08000,Mediterranean,Mediterranean,Mesic,CoastalPlain,RTK-6795.1,12056,86,,Charcoal,Quercus (Acron),Locus 3 ; Under Homo 26 ; ,Cave,Late Epipaleolithic,Late Natufian,,TIA,Class 3a,Inbuilt-age,Yes,No,Barzilai et al. 2017,,,,,X,,
381,Raqefet cave ,Israel,32.65000,35.08000,Mediterranean,Mediterranean,Mesic,CoastalPlain,OxA-541,2760,200,,Grain,Vicia ervilia,Unspecified ,Cave,Early Epipaleolithic,Kebaran,,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Gowlett 1987; Housley 1994; Schyle 1996  ,,,,,X,X,
383,Raqefet cave (Rakefet cave),Israel,32.65000,35.08000,Mediterranean,Mediterranean,Mesic,CoastalPlain,I-7030,10580,140,,Bone,Unspecified,Late Natufian,Cave,Late Epipaleolithic,Late Natufian,,TSL,Outlier #3c,Coastal samples: Potential marine contribution to diet,No,No,Goring-Morris 1987; Valla 1987; Schyle 1996,,,X,X,X,X,
383,Raqefet cave (Rakefet cave),Israel,32.65000,35.08000,Mediterranean,Mediterranean,Mesic,CoastalPlain,I-7032,10980,260,,Bone,Unspecified,Late Natufian,Cave,Late Epipaleolithic,Late Natufian,,TSL,Outlier #3c,Coastal samples: Potential marine contribution to diet,No,No,Goring-Morris 1987; Valla 1987; Schyle 1996,,,X,X,X,X,
383,Raqefet cave (Rakefet cave),Israel,32.65000,35.08000,Mediterranean,Mediterranean,Mesic,CoastalPlain,I-6865,18910,330,,Bone,Unspecified,Unspecified ,Cave,Late Epipaleolithic,Late Natufian,,TSL,Outlier #3c,Coastal samples: Potential marine contribution to diet,No,No,Noy et al. 1973  ,,,,,,,
382,Raqefet cave (Rakefet cave),Israel,Unspecified,Unspecified,Unspecified,,Unspecified,Unspecified,I-7031,15460,200,,Unspecified,Unspecified,Unspecified ,,Unspecified,Unspecified ,,TSL,Outlier #2b,Not georeferenced,No,No,Schyle 1996,,,,X,,,
384,Ras al Naqab ,Jordan,30.60795,35.45692,Saharo-Arabian,Saharo-Arabian,Arid,TransjordanianPlateau,HD-10574,3971,67,,Charcoal,Unspecified,Unspecified ,Copper smelt,Early Bronze Age,EBA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Avner & Carmi 2001  ,,,,,X,,
384,Ras en-Naqb,Jordan,30.60795,35.45692,Saharo-Arabian,Saharo-Arabian,Arid,TransjordanianPlateau,RT-1948,5470,70,3.1,Mollusc,Lopha cristagalli,Unspecified ,,Chalcolithic,Chalcolithic,"Wrong material, Delta13 not published, context not published",Mollusc,Outlier #3a,Unknown reservoir,No,No,Segal & Carmi 1996  Burton and Levy 2001,,,,,,,
385,Rasm Harbush,Israel,32.92990,35.76240,Mediterranean,Mediterranean,Mesic,Galilee,RT-525,5270,140,,"Wood, charred",Unspecified,"House P, floor  ",Settlement,Chalcolithic,Chalcolithic,RT-252 in database,TIA,Class 3b,Inbuilt-age,Yes,Yes,Lovell 2001  Weinstein 1984; Clare 2010,,,X,X,X,X,
385,Rasm Harbush,Israel,32.92990,35.76240,Mediterranean,Mediterranean,Mesic,Galilee,RT-1866,4810,90,,Charcoal,Olea europaea,Unspecified ,Settlement,Late Chalcolithic,Late Chalcolithic,SL-P (G/S) in database,TIA,Class 3a,Inbuilt-age,Yes,Yes,Garfinkel 1999  Segal & Carmi 1996,,,,,X,X,
385,Rasm Harbush,Israel,32.92990,35.76240,Mediterranean,Mediterranean,Mesic,Galilee,RT-1862,4945,65,-21.5,Charcoal,Olea europaea,Floor layer ; ,Settlement,Late Chalcolithic,Late Chalcolithic,SL-P (G/S) in database,TIA,Class 3a,Inbuilt-age,Yes,Yes,Garfinkel 1999  Segal & Carmi 1996,,,,,X,X,
385,Rasm Harbush,Israel,32.92990,35.76240,Mediterranean,Mediterranean,Mesic,Galilee,RT-1863,5130,70,,Charcoal,Unspecified,Floor layer ; ,Settlement,Late Chalcolithic,Late Chalcolithic,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Segal & Carmi 1996; Clare 2010; Kafafi 2011  ,,,X,,X,X,
385,Rasm Harbush,Israel,32.92990,35.76240,Mediterranean,Mediterranean,Mesic,Galilee,RT-718,5740,110,-22,Grain,Triticum dicoccum,Unspecified ,Settlement,Late Chalcolithic,Late Chalcolithic,Carmi 1987: 5540 ±  110,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Carmi 1987; Lovell 2001  Flohr et al. 2016 Kafafi 2011; ,,,X,X,X,,
385,Rasm Harbush Site 21,Israel,32.92990,35.76240,Mediterranean,Mediterranean,Mesic,Galilee,RT-1864,5565,60,,Charcoal,Unspecified,Unspecified ,Settlement,Late Chalcolithic,Late Chalcolithic,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Carmi et al. 1995; Segal & Carmi 1996; Clare 2010; Kafafi 2011,,,X,,X,,
386,Rezga (Risqeh),Jordan,29.30000,35.45000,Saharo-Arabian,Saharo-Arabian,Arid,EasternDesert,K-1467,6010,120,,Charcoal,Unspecified,Unspecified ,settlement,Chalcolithic,Chalcolithic,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Avner et al. 1994  ,,,,X,X,,
386,Rezga (Risqeh),Jordan,29.30000,35.45000,Saharo-Arabian,Saharo-Arabian,Arid,EasternDesert,Bln-5245,5491,36,-22.5,Charcoal,Unspecified,"Gö.2/2000 site 13, Abhub 1  ",settlement,Chalcolithic,Chalcolithic,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Goring-Morris 1987 Schyle 1996,,,,X,X,,
386,Rezga (Risqeh),Jordan,29.30000,35.45000,Saharo-Arabian,Saharo-Arabian,Arid,EasternDesert,Bln-5244,5504,34,-23.7,Charcoal,Unspecified,"Gö.1/2000 site 13, top  ",settlement,Chalcolithic,Chalcolithic,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016,,,,X,X,,
387,Rishon Le-Ziyyon Sand Dunes,Israel ,31.97300,34.79250,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2281,2600,60,-26.1,Charcoal,Unspecified,"Area C, L 550, B 3200 ; ",,Historical period,Assyrian,,TIA,Class 3b,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
388,Rosh Ein Mor (D15),Israel,30.83199,34.77041,Irano-Turanian,Irano-Turanian,Semiarid,Negev,Tx-1119,0,0,,Eggshell,Ostrich,Unspecified ,,Middle Paleolithic,Middle Paleolithic,>37000,TSL,Outlier #2a,Unspecified CRA / error,No,No,Weinstein 1984  ,,,,,,X,
388,Rosh Ein Mor (D15),Israel,30.83199,34.77041,Irano-Turanian,Irano-Turanian,Semiarid,Negev,Pta-543,0,0,,Eggshell,Ostrich,Unspecified ,,Middle Paleolithic,Middle Paleolithic,>44000,TSL,Outlier #2a,Unspecified CRA / error,No,No,Crew 1976 Weinstein 1984  ,,,,,,,
388,Rosh Ein Mor (D15),Israel,30.83199,34.77041,Irano-Turanian,Irano-Turanian,Semiarid,Negev,Pta-546,0,0,,Eggshell,Ostrich,Unspecified ,,Middle Paleolithic,Middle Paleolithic,>50000,TSL,Outlier #2a,Unspecified CRA / error,No,No,Crew 1976 Weinstein 1984  ,,,,,X,,
389,Rosh Horesha,Israel,30.50000,34.58000,Saharo-Arabian,Saharo-Arabian,Arid,Negev,I-5496,13090,200,,Unspecified,Unspecified,Midden   ,Settlement,Paleolithic,Paleolithic,,Unspecified,Outlier #2c,Unspecified material,No,No,Schyle 1996,,,,,X,X,
389,Rosh Horesha,Israel,30.50000,34.58000,Saharo-Arabian,Saharo-Arabian,Arid,Negev,SMU-10,10880,280,,Charcoal,Unspecified,features 15 and 16 ; ,Settlement,Late Epipaleolithic,Late Natufian,,TIA,Class 3b,Inbuilt-age,Yes,No,Haynes & Haas 1974; Marks & Larson 1977; Goring-Morris 1991; Schyle 1996; Weinstein 1984  ,,,,X,X,X,
389,Rosh Horesha,Israel,30.50000,34.58000,Saharo-Arabian,Saharo-Arabian,Arid,Negev,SMU-90,10490,430,,Charcoal,Unspecified,Unspecified ,Settlement,Late Epipaleolithic,Late Natufian,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Goring-Morris 1991,,,X,X,,,
389,Rosh Horesha,Israel,30.50000,34.58000,Saharo-Arabian,Saharo-Arabian,Arid,Negev,SMU-9,10490,430,,Charcoal,Unspecified,feature 13  ,Settlement,Late Epipaleolithic,Late Natufian,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Haynes & Haas 1974; Weinstein 1984; Schyle 1996  ,,,,X,,,
390,Rosh Zayit,Israel,32.87904,35.22867,Mediterranean,Mediterranean,Mesic,Galilee,T-18155a,2689,28,,seeds,Unspecified,Level II a,settlement,Iron Age,Iron Age,,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Boaretto et al. 2005,,,,,,,
390,Rosh Zayit,Israel,32.87904,35.22867,Mediterranean,Mediterranean,Mesic,Galilee,T-18156aa ,2692,31,,seeds,Unspecified,Level II a,settlement,Iron Age,Iron Age,,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Boaretto et al. 2005,,,,,,,
390,Rosh Zayit,Israel,32.87904,35.22867,Mediterranean,Mediterranean,Mesic,Galilee,RTT-3797,2709,15,,seeds,Unspecified,,settlement,Iron Age,Iron Age,,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Sharon et al. 2007,,,,,X,,
390,Rosh Zayit,Israel,32.87904,35.22867,Mediterranean,Mediterranean,Mesic,Galilee,RTT-3799,2722,19,,seeds,Unspecified,,settlement,Iron Age,Iron Age,,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Sharon et al. 2007,,,,,X,,
390,Rosh Zayit,Israel,32.87904,35.22867,Mediterranean,Mediterranean,Mesic,Galilee,RTT-3798,2733,15,,seeds,Unspecified,,settlement,Iron Age,Iron Age,,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Sharon et al. 2007,,,,,X,,
391,Rujm Mekhayyat,Jordan,31.68100,35.75100,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,IVIC-109,2530,100,,wood,Unspecified,,Moabite fortress,Iron Age,Iron Age,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Weinstein 1984,,,,,X,,
391,Rujm Mekhayyat,Jordan,31.68100,35.75100,Mediterranean,Mediterranean,Mesic,TransjordanianPlateau,IVIC-108,2575,100,,wood,Unspecified,,Moabite fortress,Iron Age,Iron Age,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Weinstein 1984,,,,,X,,
392,Rut 8,Israel,30.80444,34.57694,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RT-1071,6570,180,,Charcoal,Unspecified,Unspecified ,,Middle Epipaleolithic,Geometric Kebaran,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Goring-Morris 1987; Schyle 1996,,,X,X,X,X,
393,Saflulim,Israel,30.50000,34.58000,Saharo-Arabian,Saharo-Arabian,Arid,Negev,OxA-2136,10930,130,-24.1,Charcoal,Pistacia atlantica?,145150 ; J21c ; ,Settlement,Late Epipaleolithic,Late Natufian,,TIA,Class 3a,Inbuilt-age,Yes,No,Hedges et al. 1990  Flohr et al. 2016,,X,X,X,X,X,
393,Saflulim,Israel,30.50000,34.58000,Saharo-Arabian,Saharo-Arabian,Arid,Negev,OxA-2869,11150,100,-24.7,Charcoal,Unspecified,4K2OB ; ,Settlement,Late Epipaleolithic,Late Natufian,,TIA,Class 3b,Inbuilt-age,Yes,No,Housley 1994  ,,,,,X,X,
394,Saint Catherine's Monastery,Sinai,28.29928,34.07561,Sudanean,,Arid,CentralSinai,M-1674,1215,120,,Wood,Unspecified,Roof truss over nave ; ,Monestary,Historical period,Byzantine ,,TIA,Class 3b,Inbuilt-age,Yes,No,Weinstein 1984,,,,,,,
394,Saint Catherine's Monastery,Sinai,28.29928,34.07561,Sudanean,,Arid,CentralSinai,M-1813,1280,140,,Wood,Unspecified,Roof truss over nave ; ,Monestary,Historical period,Byzantine ,,TIA,Class 3b,Inbuilt-age,Yes,No,Weinstein 1984,,,,,,,
394,Saint Catherine's Monastery,Sinai,28.29928,34.07561,Sudanean,,Arid,CentralSinai,M-1675,1315,120,,Wood,Unspecified,Roof truss over nave ; ,Monestary,Historical period,Byzantine ,,TIA,Class 3b,Inbuilt-age,Yes,No,Weinstein 1984,,,,,,,
394,Saint Catherine's Monastery,Sinai,28.29928,34.07561,Sudanean,,Arid,CentralSinai,BM-1222,1330,40,-24.6,"sapwood, bark, branches",Unspecified,Roof truss over nave ; ,Monestary,Historical period,Byzantine ,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Weinstein 1984,,,,,,,
394,Saint Catherine's Monastery,Sinai,28.29928,34.07561,Sudanean,,Arid,CentralSinai,M-1673,1435,120,,Wood,Unspecified,Roof truss over nave ; ,Monestary,Historical period,Byzantine ,,TIA,Class 3b,Inbuilt-age,Yes,No,Weinstein 1984,,,,,,,
394,Saint Catherine's Monastery,Sinai,28.29928,34.07561,Sudanean,,Arid,CentralSinai,BM-1223,1450,50,-23,Wood,Unspecified,NW corner tower ceiling ; ,Monestary,Historical period,Byzantine ,,TIA,Class 3b,Inbuilt-age,Yes,No,Weinstein 1984,,,,,,,
394,Saint Catherine's Monastery,Sinai,28.29928,34.07561,Sudanean,,Arid,CentralSinai,BM-1224,1490,60,-24.9,Wood,Unspecified,Roof purlin over nave ; ,Monestary,Historical period,Byzantine ,,TIA,Class 3b,Inbuilt-age,Yes,No,Weinstein 1984,,,,,,,
394,Saint Catherine's Monastery,Sinai,28.29928,34.07561,Sudanean,,Arid,CentralSinai,M-1676 B,1500,120,,Wood,Unspecified,Window chassis ; ,Monestary,Historical period,Byzantine ,,TIA,Class 3b,Inbuilt-age,Yes,No,Weinstein 1984,,,,,,,
394,Saint Catherine's Monastery,Sinai,28.29928,34.07561,Sudanean,,Arid,CentralSinai,M-1676 A,1700,120,,Wood,Unspecified,Window chassis ; ,Monestary,Historical period,Byzantine ,,TIA,Class 3b,Inbuilt-age,Yes,No,Weinstein 1984,,,,,,,
394,Saint Catherine's Monastery,Sinai,28.29928,34.07561,Sudanean,,Arid,CentralSinai,M-1677 B,0,100,,Wood,Unspecified,Roof truss over nave ; ,Monestary,Historical period,Byzantine ,,TIA,Outlier #2a,Unspecified CRA / error,No,No,Weinstein 1984,,,,,,X,
394,Saint Catherine's Monastery,Sinai,28.29928,34.07561,Sudanean,,Arid,CentralSinai,M-1812,0,0,,Wood,Unspecified,Withe from window armature ; ,Monestary,Historical period,Byzantine ,,TIA,Outlier #2a,Unspecified CRA / error,No,No,Weinstein 1984,,,,,,,
394,Saint Catherine's Monastery,Sinai,28.29928,34.07561,Sudanean,,Arid,CentralSinai,M-1677 A,150,100,,Wood,Unspecified,Roof truss over nave ; ,Monestary,Modern ,Modern,,TIA,Outlier #1c,Error value > 10% CRA,No,No,Weinstein 1984,,,,,,,
394,Saint Catherine's Monastery,Sinai,28.29928,34.07561,Sudanean,,Arid,CentralSinai,M-1814,200,100,,Wood,Unspecified,Window ; ,Monestary,Modern ,Modern,,TIA,Outlier #1c,Error value > 10% CRA,No,No,Weinstein 1984,,,,,,,
395,Salibiya 1,Jordan,Unspecified,Unspecified,Irano-Turanian,Irano-Turanian,Semiarid,RiftValley,RT-505A,11530,1550,,Charcoal,Unspecified,Unspecified ,,Late Epipaleolithic,Late Natufian,,TSL,Outlier #2b,Not georeferenced,No,No,Goring-Morris 1991  ,,,,,,,
395,Salibiya 9,Jordan,Unspecified,Unspecified,Unspecified,,Unspecified,Unspecified,Pta-3403,16100,150,-9,eggshell,Unspecified,,Unspecified ,Unspecified,Unspecified ,,TSL,Outlier #2b,Not georeferenced,No,No,Unspecified,,,,X,,,
395,Salibiya 9,Jordan,Unspecified,Unspecified,Unspecified,,Unspecified,Unspecified,Pta-3385,18500,140,,charcoal,Unspecified,Unspecified ,,Unspecified,Unspecified ,,TSL,Outlier #2b,Not georeferenced,No,No,Goring-Morris 1991,,,,X,,,
396,Samar,Sinai,29.83119,35.01636,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RTT-5771,3980,60,,charcoal,Unspecified,,desert kite,Early Bronze Age,EBA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Nadel et al. 2010,,,,,X,,
396,Samar,Sinai,29.83119,35.01636,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RTT-5772,3985,60,,charcoal,Unspecified,,desert kite,Early Bronze Age,EBA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Nadel et al. 2010,,,,,X,,
396,Samar,Sinai,29.83119,35.01636,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RT-2715,3775,40,-20.3,Charcoal,Unspecified,"L 6, B 80 ; ",Desert kite,Early Bronze Age,EBA,"Delta-13, context missing ",TIA,Class 3b,Inbuilt-age,Yes,Yes,Carmi & Segal 2004 Avner et al. 1994 Avner & Carmi 2001  ,,,,,X,,
396,Samar,Sinai,29.83119,35.01636,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RT-2716,4080,25,-22.2,Charcoal,Unspecified,"L 6, B 80 ; ",Desert kite,Early Bronze Age,EBA,"Delta-13, context missing, 3 times in database!",TIA,Class 3b,Inbuilt-age,Yes,Yes,Carmi & Segal 2004 Avner et al. 1994 Avner & Carmi 2001  ,,,,,X,,
